CMDLINE c:\users\user\.virtualenvs\sales_analysis-7dcr1mv9\scripts\python.exe run.py D:/Sales_analysis/configs/sales-report1-config.yml
MEM 3.410156 1641117842.4399
MEM 3.410156 1641117842.5502
MEM 3.410156 1641117842.6598
MEM 3.410156 1641117842.7693
MEM 3.410156 1641117842.8787
MEM 3.410156 1641117842.9895
MEM 3.410156 1641117843.0986
MEM 3.410156 1641117843.2076
MEM 3.410156 1641117843.3172
MEM 3.410156 1641117843.4254
MEM 3.410156 1641117843.5329
MEM 3.410156 1641117843.6420
MEM 3.410156 1641117843.7518
MEM 3.410156 1641117843.8613
MEM 3.410156 1641117843.9723
MEM 3.410156 1641117844.0837
MEM 3.410156 1641117844.1933
MEM 3.410156 1641117844.3033
MEM 3.410156 1641117844.4125
MEM 3.410156 1641117844.5217
MEM 3.410156 1641117844.6305
MEM 3.410156 1641117844.7397
MEM 3.410156 1641117844.8500
MEM 3.410156 1641117844.9599
MEM 3.410156 1641117845.0690
MEM 3.410156 1641117845.1779
MEM 3.410156 1641117845.2875
MEM 3.410156 1641117845.3962
MEM 3.410156 1641117845.5057
MEM 3.410156 1641117845.6139
MEM 3.410156 1641117845.7206
MEM 3.410156 1641117845.8304
MEM 3.410156 1641117845.9407
MEM 3.410156 1641117846.0494
MEM 3.410156 1641117846.1599
MEM 3.410156 1641117846.2700
MEM 3.410156 1641117846.3787
MEM 3.410156 1641117846.4892
MEM 3.410156 1641117846.5983
MEM 3.410156 1641117846.7078
MEM 3.410156 1641117846.8151
MEM 3.410156 1641117846.9234
MEM 3.410156 1641117847.0343
MEM 3.410156 1641117847.1421
MEM 3.410156 1641117847.2541
MEM 3.410156 1641117847.3634
MEM 3.410156 1641117847.4728
MEM 3.410156 1641117847.5804
MEM 3.410156 1641117847.6898
MEM 3.410156 1641117847.7996
MEM 3.410156 1641117847.9080
MEM 3.410156 1641117848.0164
MEM 3.410156 1641117848.1251
MEM 3.410156 1641117848.2344
MEM 3.410156 1641117848.3458
MEM 3.410156 1641117848.4566
MEM 3.410156 1641117848.5647
MEM 3.410156 1641117848.6754
MEM 3.410156 1641117848.7864
MEM 3.410156 1641117848.8984
MEM 3.410156 1641117849.0094
MEM 3.410156 1641117849.1214
MEM 3.410156 1641117849.2324
MEM 3.410156 1641117849.3434
MEM 3.410156 1641117849.4554
MEM 3.410156 1641117849.5654
MEM 3.410156 1641117849.6764
MEM 3.410156 1641117849.7874
MEM 3.410156 1641117849.8974
MEM 3.410156 1641117850.0084
MEM 3.410156 1641117850.1204
MEM 3.410156 1641117850.2304
MEM 3.410156 1641117850.3424
MEM 3.410156 1641117850.4534
MEM 3.410156 1641117850.5644
MEM 3.410156 1641117850.6754
MEM 3.410156 1641117850.7864
MEM 3.410156 1641117850.8984
MEM 3.410156 1641117851.0104
MEM 3.410156 1641117851.1184
MEM 3.410156 1641117851.2284
MEM 3.410156 1641117851.3374
MEM 3.410156 1641117851.4494
MEM 3.410156 1641117851.5614
MEM 3.410156 1641117851.6714
MEM 3.410156 1641117851.7824
MEM 3.367188 1641117851.8934
MEM 3.367188 1641117852.0044
MEM 3.367188 1641117852.1124
MEM 3.367188 1641117852.2244
MEM 3.367188 1641117852.3354
MEM 3.367188 1641117852.4474
MEM 3.367188 1641117852.5584
MEM 3.367188 1641117852.6704
MEM 3.367188 1641117852.7814
MEM 3.367188 1641117852.8924
MEM 3.367188 1641117853.0034
MEM 3.367188 1641117853.1154
MEM 3.367188 1641117853.2244
MEM 3.367188 1641117853.3344
MEM 3.367188 1641117853.4454
MEM 3.367188 1641117853.5554
MEM 3.367188 1641117853.6624
MEM 3.367188 1641117853.7744
MEM 3.367188 1641117853.8864
MEM 3.367188 1641117853.9954
MEM 3.367188 1641117854.1074
MEM 3.367188 1641117854.2184
MEM 3.367188 1641117854.3294
MEM 3.367188 1641117854.4394
MEM 3.367188 1641117854.5514
MEM 3.367188 1641117854.6654
MEM 3.367188 1641117854.7714
MEM 3.367188 1641117854.8794
MEM 3.367188 1641117854.9914
MEM 3.367188 1641117855.1014
MEM 3.367188 1641117855.2134
MEM 3.367188 1641117855.3234
MEM 3.367188 1641117855.4354
MEM 3.367188 1641117855.5464
MEM 3.367188 1641117855.6584
MEM 3.367188 1641117855.7694
MEM 3.367188 1641117855.8784
MEM 3.367188 1641117855.9904
MEM 3.367188 1641117856.0984
MEM 3.367188 1641117856.2104
MEM 3.367188 1641117856.3214
MEM 3.367188 1641117856.4314
MEM 3.367188 1641117856.5424
MEM 3.367188 1641117856.6544
MEM 3.367188 1641117856.7654
MEM 3.367188 1641117856.8764
MEM 3.367188 1641117856.9874
MEM 3.367188 1641117857.0984
MEM 3.367188 1641117857.2084
MEM 3.367188 1641117857.3184
MEM 3.367188 1641117857.4294
MEM 3.367188 1641117857.5404
MEM 3.367188 1641117857.6504
MEM 3.367188 1641117857.7604
MEM 3.367188 1641117857.8714
MEM 3.367188 1641117857.9824
MEM 3.367188 1641117858.0934
MEM 3.367188 1641117858.2054
MEM 3.367188 1641117858.3164
MEM 3.367188 1641117858.4284
MEM 3.367188 1641117858.5394
MEM 3.367188 1641117858.6484
MEM 3.367188 1641117858.7604
MEM 3.367188 1641117858.8704
MEM 3.367188 1641117858.9794
MEM 3.367188 1641117859.0914
MEM 3.367188 1641117859.2024
MEM 3.367188 1641117859.3144
MEM 3.367188 1641117859.4264
MEM 3.367188 1641117859.5374
MEM 3.367188 1641117859.6484
MEM 3.367188 1641117859.7584
MEM 3.367188 1641117859.8694
MEM 3.367188 1641117859.9804
MEM 3.367188 1641117860.0924
MEM 3.367188 1641117860.2014
MEM 3.367188 1641117860.3124
MEM 3.367188 1641117860.4244
MEM 3.367188 1641117860.5354
MEM 3.367188 1641117860.6464
MEM 3.367188 1641117860.7564
MEM 3.367188 1641117860.8664
MEM 3.367188 1641117860.9774
MEM 3.367188 1641117861.0884
MEM 3.367188 1641117861.1964
MEM 3.367188 1641117861.3054
MEM 3.367188 1641117861.4174
MEM 3.367188 1641117861.5294
MEM 3.367188 1641117861.6414
MEM 3.367188 1641117861.7524
MEM 3.367188 1641117861.8634
MEM 3.367188 1641117861.9744
MEM 3.367188 1641117862.0864
MEM 3.367188 1641117862.1964
MEM 3.367188 1641117862.3064
MEM 3.367188 1641117862.4164
MEM 3.367188 1641117862.5274
MEM 3.367188 1641117862.6384
MEM 3.367188 1641117862.7494
MEM 3.367188 1641117862.8614
MEM 3.367188 1641117862.9724
MEM 3.367188 1641117863.0834
MEM 3.367188 1641117863.1954
MEM 3.367188 1641117863.3064
MEM 3.367188 1641117863.4164
MEM 3.367188 1641117863.5274
MEM 3.367188 1641117863.6384
MEM 3.367188 1641117863.7504
MEM 3.367188 1641117863.8604
MEM 3.367188 1641117863.9714
MEM 3.367188 1641117864.0824
MEM 3.367188 1641117864.1944
MEM 3.367188 1641117864.3054
MEM 3.367188 1641117864.4154
MEM 3.367188 1641117864.5264
MEM 3.367188 1641117864.6374
MEM 3.367188 1641117864.7484
MEM 3.367188 1641117864.8594
MEM 3.367188 1641117864.9714
MEM 3.367188 1641117865.0824
MEM 3.367188 1641117865.1924
MEM 3.367188 1641117865.3034
MEM 3.367188 1641117865.4154
MEM 3.367188 1641117865.5254
MEM 3.367188 1641117865.6344
MEM 3.367188 1641117865.7454
MEM 3.367188 1641117865.8564
MEM 3.367188 1641117865.9674
MEM 3.367188 1641117866.0794
MEM 3.367188 1641117866.1914
MEM 3.367188 1641117866.3024
MEM 3.367188 1641117866.4134
MEM 3.367188 1641117866.5234
MEM 3.367188 1641117866.6344
MEM 3.367188 1641117866.7424
MEM 3.367188 1641117866.8544
MEM 3.367188 1641117866.9654
MEM 3.367188 1641117867.0774
MEM 3.367188 1641117867.1884
MEM 3.367188 1641117867.2984
MEM 3.367188 1641117867.4104
MEM 3.367188 1641117867.5214
MEM 3.367188 1641117867.6324
MEM 3.367188 1641117867.7434
MEM 3.367188 1641117867.8554
MEM 3.367188 1641117867.9664
MEM 3.367188 1641117868.0784
MEM 3.367188 1641117868.1904
MEM 3.367188 1641117868.3014
MEM 3.367188 1641117868.4124
MEM 3.367188 1641117868.5234
MEM 3.367188 1641117868.6344
MEM 3.367188 1641117868.7454
MEM 3.367188 1641117868.8564
MEM 3.367188 1641117868.9664
MEM 3.367188 1641117869.0774
MEM 3.367188 1641117869.1884
MEM 3.367188 1641117869.2974
MEM 3.367188 1641117869.4354
MEM 3.367188 1641117869.5364
MEM 3.367188 1641117869.6474
MEM 3.367188 1641117869.7764
MEM 3.367188 1641117869.8854
MEM 3.367188 1641117869.9964
MEM 3.367188 1641117870.1084
MEM 3.367188 1641117870.2184
MEM 3.367188 1641117870.3284
MEM 3.367188 1641117870.4384
MEM 3.367188 1641117870.5494
MEM 3.367188 1641117870.6604
MEM 3.367188 1641117870.7704
MEM 3.367188 1641117870.8794
MEM 3.367188 1641117871.0114
MEM 3.367188 1641117871.1134
MEM 3.367188 1641117871.2254
MEM 3.367188 1641117871.3384
MEM 3.367188 1641117871.4464
MEM 3.367188 1641117871.5554
MEM 3.367188 1641117871.6664
MEM 3.367188 1641117871.7774
MEM 3.367188 1641117871.8884
MEM 3.367188 1641117871.9974
MEM 3.367188 1641117872.1114
MEM 3.367188 1641117872.2484
MEM 3.367188 1641117872.3614
MEM 3.367188 1641117872.4734
MEM 3.367188 1641117872.5844
MEM 3.367188 1641117872.6944
MEM 3.367188 1641117872.8024
MEM 3.367188 1641117872.9124
MEM 3.367188 1641117873.0254
MEM 3.367188 1641117873.1354
MEM 3.367188 1641117873.2504
MEM 3.367188 1641117873.3544
MEM 3.367188 1641117873.4664
MEM 3.367188 1641117873.5754
MEM 3.367188 1641117873.6844
MEM 3.367188 1641117873.7934
MEM 3.367188 1641117873.9024
MEM 3.367188 1641117874.0154
MEM 3.367188 1641117874.1264
MEM 3.367188 1641117874.2324
MEM 3.367188 1641117874.3454
MEM 3.367188 1641117874.4554
MEM 3.367188 1641117874.5634
MEM 3.367188 1641117874.6824
MEM 3.367188 1641117874.7994
MEM 3.367188 1641117874.9434
MEM 3.367188 1641117875.0574
MEM 3.367188 1641117875.1694
MEM 3.367188 1641117875.2784
MEM 3.367188 1641117875.3904
MEM 3.367188 1641117875.4974
MEM 3.367188 1641117875.6074
MEM 3.367188 1641117875.7304
MEM 3.367188 1641117875.8414
MEM 3.367188 1641117875.9534
MEM 3.367188 1641117876.0604
MEM 3.367188 1641117876.1694
MEM 3.367188 1641117876.2814
MEM 3.367188 1641117876.3924
MEM 3.367188 1641117876.5014
MEM 3.367188 1641117876.6134
MEM 3.367188 1641117876.7214
MEM 3.367188 1641117876.8324
MEM 3.367188 1641117876.9414
MEM 3.367188 1641117877.0514
MEM 3.367188 1641117877.1624
MEM 3.367188 1641117877.2744
MEM 3.367188 1641117877.3894
MEM 3.367188 1641117877.4974
MEM 3.367188 1641117877.6084
MEM 3.367188 1641117877.7194
MEM 3.367188 1641117877.8314
MEM 3.367188 1641117877.9414
MEM 3.367188 1641117878.0564
MEM 3.367188 1641117878.1644
MEM 3.367188 1641117878.2764
MEM 3.367188 1641117878.3874
MEM 3.367188 1641117878.4984
MEM 3.367188 1641117878.6074
MEM 3.367188 1641117878.7174
MEM 3.367188 1641117878.8284
MEM 3.367188 1641117878.9394
MEM 3.367188 1641117879.0504
MEM 3.367188 1641117879.1614
MEM 3.367188 1641117879.2734
MEM 3.367188 1641117879.3824
MEM 3.367188 1641117879.4904
MEM 3.367188 1641117879.6014
MEM 3.367188 1641117879.7094
MEM 3.367188 1641117879.8186
MEM 3.367188 1641117879.9301
MEM 3.367188 1641117880.0419
MEM 3.367188 1641117880.1523
MEM 3.367188 1641117880.2623
MEM 3.367188 1641117880.3733
MEM 3.367188 1641117880.4953
MEM 3.367188 1641117880.5963
MEM 3.367188 1641117880.7073
MEM 3.367188 1641117880.8223
MEM 3.367188 1641117880.9273
MEM 3.367188 1641117881.0373
MEM 3.367188 1641117881.1853
MEM 3.367188 1641117881.2903
MEM 3.367188 1641117881.3993
MEM 3.367188 1641117881.5223
MEM 3.367188 1641117881.6373
MEM 3.367188 1641117881.7483
MEM 3.367188 1641117881.8573
MEM 3.367188 1641117881.9683
MEM 3.367188 1641117882.0773
MEM 3.367188 1641117882.1883
MEM 3.367188 1641117882.3013
MEM 3.367188 1641117882.4113
MEM 3.367188 1641117882.5203
MEM 3.367188 1641117882.6293
MEM 3.367188 1641117882.7433
MEM 3.367188 1641117882.8573
MEM 3.367188 1641117882.9623
MEM 3.367188 1641117883.0713
MEM 3.367188 1641117883.1823
MEM 3.367188 1641117883.2963
MEM 3.367188 1641117883.4013
MEM 3.367188 1641117883.5113
MEM 3.367188 1641117883.6213
MEM 3.367188 1641117883.7323
MEM 3.367188 1641117883.8443
MEM 3.367188 1641117883.9553
MEM 3.367188 1641117884.0663
MEM 3.367188 1641117884.1783
MEM 3.367188 1641117884.2893
MEM 3.367188 1641117884.4013
MEM 3.367188 1641117884.5103
MEM 3.367188 1641117884.6223
MEM 3.367188 1641117884.7323
MEM 3.367188 1641117884.8413
MEM 3.367188 1641117884.9493
MEM 3.367188 1641117885.0613
MEM 3.367188 1641117885.1723
MEM 3.367188 1641117885.2823
MEM 3.367188 1641117885.3923
MEM 3.367188 1641117885.5033
MEM 3.367188 1641117885.6113
MEM 3.367188 1641117885.7233
MEM 3.367188 1641117885.8333
MEM 3.367188 1641117885.9453
MEM 3.367188 1641117886.0573
MEM 3.367188 1641117886.1663
MEM 3.367188 1641117886.2773
MEM 3.367188 1641117886.3893
MEM 3.367188 1641117886.5003
MEM 3.367188 1641117886.6113
MEM 3.367188 1641117886.7203
MEM 3.367188 1641117886.8313
MEM 3.367188 1641117886.9393
MEM 3.367188 1641117887.0513
MEM 3.367188 1641117887.1613
MEM 3.367188 1641117887.2713
MEM 3.367188 1641117887.3813
MEM 3.367188 1641117887.4923
MEM 3.367188 1641117887.6033
MEM 3.367188 1641117887.7133
MEM 3.367188 1641117887.8243
MEM 3.367188 1641117887.9353
MEM 3.367188 1641117888.0473
MEM 3.367188 1641117888.1593
MEM 3.367188 1641117888.2703
MEM 3.367188 1641117888.3823
MEM 3.367188 1641117888.4953
MEM 3.367188 1641117888.6033
MEM 3.367188 1641117888.7123
MEM 3.367188 1641117888.8223
MEM 3.367188 1641117888.9383
MEM 3.367188 1641117889.0473
MEM 3.367188 1641117889.1533
MEM 3.367188 1641117889.2623
MEM 3.367188 1641117889.3743
MEM 3.367188 1641117889.4863
MEM 3.367188 1641117889.5963
MEM 3.367188 1641117889.7073
MEM 3.367188 1641117889.8163
MEM 3.367188 1641117889.9263
MEM 3.367188 1641117890.0373
MEM 3.367188 1641117890.1483
MEM 3.367188 1641117890.2573
MEM 3.367188 1641117890.3763
MEM 3.367188 1641117890.4953
MEM 3.367188 1641117890.6023
MEM 3.367188 1641117890.7243
MEM 3.367188 1641117890.8543
MEM 3.367188 1641117890.9663
MEM 3.367188 1641117891.0783
MEM 3.367188 1641117891.2213
MEM 3.367188 1641117891.3333
MEM 3.367188 1641117891.4423
MEM 3.367188 1641117891.5543
MEM 3.367188 1641117891.6653
MEM 3.367188 1641117891.7763
MEM 3.367188 1641117891.8823
MEM 3.367188 1641117891.9993
MEM 3.367188 1641117892.1073
MEM 3.367188 1641117892.2173
MEM 3.367188 1641117892.3243
MEM 3.367188 1641117892.4393
MEM 3.367188 1641117892.5663
MEM 3.367188 1641117892.6703
MEM 3.367188 1641117892.7813
MEM 3.367188 1641117892.8923
MEM 3.367188 1641117893.0033
MEM 3.367188 1641117893.1163
MEM 3.367188 1641117893.2273
MEM 3.367188 1641117893.3373
MEM 3.367188 1641117893.4493
MEM 3.367188 1641117893.5613
MEM 3.367188 1641117893.6703
MEM 3.367188 1641117893.7783
MEM 3.367188 1641117893.8903
MEM 3.367188 1641117894.0013
MEM 3.367188 1641117894.1123
MEM 3.367188 1641117894.2233
MEM 3.367188 1641117894.3343
MEM 3.367188 1641117894.4453
MEM 3.367188 1641117894.5563
MEM 3.367188 1641117894.6673
MEM 3.367188 1641117894.7793
MEM 3.367188 1641117894.8913
MEM 3.367188 1641117895.0063
MEM 3.367188 1641117895.1113
MEM 3.367188 1641117895.2193
MEM 3.367188 1641117895.3333
MEM 3.367188 1641117895.4433
MEM 3.367188 1641117895.5523
MEM 3.367188 1641117895.6613
MEM 3.367188 1641117895.7723
MEM 3.367188 1641117895.8833
MEM 3.367188 1641117895.9963
MEM 3.367188 1641117896.1063
MEM 3.367188 1641117896.2163
MEM 3.367188 1641117896.3273
MEM 3.367188 1641117896.4393
MEM 3.367188 1641117896.5503
MEM 3.367188 1641117896.6603
MEM 3.367188 1641117896.7733
MEM 3.367188 1641117896.8843
MEM 3.367188 1641117896.9933
MEM 3.367188 1641117897.1033
MEM 3.367188 1641117897.2153
MEM 3.367188 1641117897.3253
MEM 3.367188 1641117897.4353
MEM 3.367188 1641117897.5663
MEM 3.367188 1641117897.6823
MEM 3.367188 1641117897.7863
MEM 3.367188 1641117897.9073
MEM 3.367188 1641117898.0223
MEM 3.367188 1641117898.1333
MEM 3.367188 1641117898.2453
MEM 3.367188 1641117898.3573
MEM 3.367188 1641117898.4683
MEM 3.367188 1641117898.5803
MEM 3.367188 1641117898.6913
MEM 3.367188 1641117898.8023
MEM 3.367188 1641117898.9123
MEM 3.367188 1641117899.0233
MEM 3.367188 1641117899.1333
MEM 3.367188 1641117899.2433
MEM 3.367188 1641117899.3583
MEM 3.367188 1641117899.4673
MEM 3.367188 1641117899.5793
MEM 3.367188 1641117899.6903
MEM 3.367188 1641117899.8013
MEM 3.367188 1641117899.9123
MEM 3.367188 1641117900.0233
MEM 3.367188 1641117900.1343
MEM 3.367188 1641117900.2453
MEM 3.367188 1641117900.3563
MEM 3.367188 1641117900.4643
MEM 3.367188 1641117900.5753
MEM 3.367188 1641117900.6873
MEM 3.367188 1641117900.7963
MEM 3.367188 1641117900.9063
MEM 3.367188 1641117901.0153
MEM 3.367188 1641117901.1263
MEM 3.367188 1641117901.2353
MEM 3.367188 1641117901.3483
MEM 3.367188 1641117901.4593
MEM 3.367188 1641117901.5723
MEM 3.367188 1641117901.6823
MEM 3.367188 1641117901.7923
MEM 3.367188 1641117901.9023
MEM 3.367188 1641117902.0123
MEM 3.367188 1641117902.1243
MEM 3.367188 1641117902.2343
MEM 3.367188 1641117902.3453
MEM 3.367188 1641117902.4573
MEM 3.367188 1641117902.5653
MEM 3.367188 1641117902.6773
MEM 3.367188 1641117902.7883
MEM 3.367188 1641117902.8973
MEM 3.367188 1641117903.0063
MEM 3.367188 1641117903.1173
MEM 3.367188 1641117903.2283
MEM 3.367188 1641117903.3383
MEM 3.367188 1641117903.4503
MEM 3.367188 1641117903.5623
MEM 3.367188 1641117903.6743
MEM 3.367188 1641117903.7843
MEM 3.367188 1641117903.8953
MEM 3.367188 1641117904.0063
MEM 3.367188 1641117904.1153
MEM 3.367188 1641117904.2273
MEM 3.367188 1641117904.3373
MEM 3.367188 1641117904.4463
MEM 3.367188 1641117904.5573
MEM 3.367188 1641117904.6683
MEM 3.367188 1641117904.7773
MEM 3.367188 1641117904.8893
MEM 3.367188 1641117904.9983
MEM 3.367188 1641117905.1103
MEM 3.367188 1641117905.2223
MEM 3.367188 1641117905.3343
MEM 3.367188 1641117905.4453
MEM 3.367188 1641117905.5573
MEM 3.367188 1641117905.6663
MEM 3.367188 1641117905.7783
MEM 3.367188 1641117905.8883
MEM 3.367188 1641117905.9993
MEM 3.367188 1641117906.1113
MEM 3.367188 1641117906.2193
MEM 3.367188 1641117906.3313
MEM 3.367188 1641117906.4423
MEM 3.367188 1641117906.5533
MEM 3.367188 1641117906.6653
MEM 3.367188 1641117906.7773
MEM 3.367188 1641117906.8873
MEM 3.367188 1641117906.9983
MEM 3.367188 1641117907.1073
MEM 3.367188 1641117907.2183
MEM 3.367188 1641117907.3293
MEM 3.367188 1641117907.4413
MEM 3.367188 1641117907.5563
MEM 3.367188 1641117907.6613
MEM 3.367188 1641117907.7723
MEM 3.367188 1641117907.8833
MEM 3.367188 1641117907.9953
MEM 3.367188 1641117908.1053
MEM 3.367188 1641117908.2163
MEM 3.367188 1641117908.3283
MEM 3.367188 1641117908.4403
MEM 3.367188 1641117908.5513
MEM 3.367188 1641117908.6613
MEM 3.367188 1641117908.7753
MEM 3.367188 1641117908.8833
MEM 3.367188 1641117908.9933
MEM 3.367188 1641117909.1033
MEM 3.367188 1641117909.2143
MEM 3.367188 1641117909.3253
MEM 3.367188 1641117909.4353
MEM 3.367188 1641117909.5453
MEM 3.367188 1641117909.6563
MEM 3.367188 1641117909.7673
MEM 3.367188 1641117909.8773
MEM 3.367188 1641117909.9883
MEM 3.367188 1641117910.0993
MEM 3.367188 1641117910.2113
MEM 3.367188 1641117910.3223
MEM 3.367188 1641117910.4333
MEM 3.367188 1641117910.5443
MEM 3.367188 1641117910.6553
MEM 3.367188 1641117910.7653
MEM 3.367188 1641117910.8773
MEM 3.367188 1641117910.9883
MEM 3.367188 1641117911.0973
MEM 3.367188 1641117911.2093
MEM 3.367188 1641117911.3193
MEM 3.367188 1641117911.4293
MEM 3.367188 1641117911.5403
MEM 3.367188 1641117911.6513
MEM 3.367188 1641117911.7633
MEM 3.367188 1641117911.8743
